_id,building,class_code,class_type,classroom,created_by,end_period,end_time,has_to_be_allocated,pendings,preferences.accessibility,preferences.air_conditioning,preferences.building,preferences.projector,professor,start_period,start_time,subject_code,subject_name,subscribers,updated_at,vacancies,week_day
637ae547003df24a76571fba,Biênio,2022206,Te�rica,C1-04,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Uiran Umbelino da Silva,2022-08-15,13:10,4323102,Física II,70,02/12/2022 00:40,80,sex
637ae547003df24a76571fbb,Biênio,2022202,Te�rica,C1-04,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Leonardo Pellegrini Rodrigues,2022-08-15,13:10,MAT2454,subject_name,70,02/12/2022 00:40,80,seg
637ae547003df24a76571fbc,Biênio,2022202,Te�rica,C1-04,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,Leonardo Pellegrini Rodrigues,2022-08-15,15:00,MAT2454,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a76571fbd,Biênio,2022204,Te�rica,C1-04,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Valentin Raphael Henri Ferenczi,2022-08-15,09:20,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,seg
637ae547003df24a76571fbe,Biênio,2022204,Te�rica,C1-04,luizhiguti,2022-12-21,09:10,true,10,false,false,Bi�nio,false,Valentin Raphael Henri Ferenczi,2022-08-15,07:30,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,qui
637ae547003df24a76571fbf,Biênio,2022207,Te�rica,A1-05,luizhiguti,2022-12-21,09:10,true,10,false,false,Bi�nio,false,Jairo Zacarias Goncalves,2022-08-15,07:30,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,seg
637ae547003df24a76571fc0,Biênio,2022207,Te�rica,C1-04,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Jairo Zacarias Goncalves,2022-08-15,09:20,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,qua
637ae547003df24a76571fc1,Biênio,2022207,Te�rica,C1-04,luizhiguti,2022-12-21,10:10,true,10,false,false,Bi�nio,false,Marcelo Massarani,2022-08-15,07:30,PME3100,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a76571fc2,Biênio,2022207,Te�rica,C1-04,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Marcelo Massarani,2022-08-15,08:20,PME3100,subject_name,70,02/12/2022 00:40,80,sex
637ae547003df24a76571fc3,Biênio,2022207,Te�rica,C2-08,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,Martha Patr\u00edcia Dussan Angulo,2022-08-15,15:00,MAT2456,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a76571fc4,Biênio,2022207,Te�rica,C1-04,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Martha Patr\u00edcia Dussan Angulo,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a76571fc5,Biênio,2022204,Te�rica,A1-04,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Kelly Cristina Cezaretto Pires,2022-08-15,13:10,4323102,Física II,70,02/12/2022 00:40,80,ter
637ae547003df24a76571fc6,Biênio,2022205,Te�rica,C2-06,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,(R) Flavius Portella Ribas Martins,2022-08-15,08:20,PME3100,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a76571fc7,Biênio,2022205,Te�rica,C2-06,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,(R) Flavius Portella Ribas Martins,2022-08-15,08:20,PME3100,subject_name,70,02/12/2022 00:40,80,sex
637ae547003df24a76571fc8,Biênio,2022210,Te�rica,C1-09,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Francisco Jos\u00e9 Profito,2022-08-15,08:20,PME3100,subject_name,70,02/12/2022 00:40,80,seg
637ae547003df24a76571fc9,Biênio,2022210,Te�rica,A1-06,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Francisco Jos\u00e9 Profito,2022-08-15,08:20,PME3100,subject_name,70,02/12/2022 00:40,80,qua
637ae547003df24a76571fca,Biênio,2022209,Te�rica,A1-03,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,Marco Aur\u00e9lio Brizzotti Andrade,2022-08-15,15:00,4323204,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a76571fcb,Biênio,2022209,Te�rica,A1-02,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Marco Aur\u00e9lio Brizzotti Andrade,2022-08-15,13:10,4323204,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a76571fcc,Biênio,2022201,Te�rica,C2-06,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,(R) Marco Tulio Carvalho de Andrade,2022-08-15,13:10,PCS3225,Sistemas Digitais II,70,02/12/2022 00:40,80,seg
637ae547003df24a76571fcd,Biênio,2022201,Te�rica,C1-04,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,(R) Marco Tulio Carvalho de Andrade,2022-08-15,15:00,PCS3225,Sistemas Digitais II,70,02/12/2022 00:40,80,qua
637ae547003df24a76571fce,Biênio,2022203,Te�rica,C1-03,luizhiguti,2022-12-21,09:10,true,10,false,false,Bi�nio,false,Uiran Umbelino da Silva,2022-08-15,07:30,4323102,Física II,70,02/12/2022 00:40,80,qua
637ae547003df24a76571fcf,Biênio,2022212,Te�rica,C1-04,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,Cristiane Jahnke Fiorini da Silva,2022-08-15,15:00,4323102,Física II,70,02/12/2022 00:40,80,seg
637ae547003df24a76571fd0,Biênio,2022201,Te�rica,C2-10,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Deborah Martins Raphael,2022-08-15,09:20,MAT2454,subject_name,70,02/12/2022 00:40,80,seg
637ae547003df24a76571fd1,Biênio,2022201,Te�rica,C2-13,luizhiguti,2022-12-21,09:10,true,10,false,false,Bi�nio,false,Deborah Martins Raphael,2022-08-15,07:30,MAT2454,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a76571fd2,Biênio,2022206,Te�rica,A1-04,luizhiguti,2022-12-21,09:10,true,10,false,false,Bi�nio,false,Deborah Martins Raphael,2022-08-15,07:30,MAT2454,subject_name,70,02/12/2022 00:40,80,seg
637ae547003df24a76571fd3,Biênio,2022206,Te�rica,C1-04,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Deborah Martins Raphael,2022-08-15,09:20,MAT2454,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a76571fd4,Biênio,2022203,Te�rica,A1-05,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Flavio Celso Trigo,2022-08-15,08:20,PME3100,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a76571fd5,Biênio,2022203,Te�rica,A1-05,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Flavio Celso Trigo,2022-08-15,08:20,PME3100,subject_name,70,02/12/2022 00:40,80,sex
637ae547003df24a76571fd6,Biênio,2022207,Te�rica,C2-02,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Carla Goldman,2022-08-15,13:10,4323204,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a76571fd7,Biênio,2022207,Te�rica,C1-05,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,Carla Goldman,2022-08-15,15:00,4323204,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a76571fd8,Biênio,2022210,Te�rica,C2-09,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,Jean Cerqueira Berni,2022-08-15,15:00,MAT2456,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a76571fd9,Biênio,2022210,Te�rica,C2-07,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Jean Cerqueira Berni,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a76571fda,Biênio,2022203,Te�rica,A1-06,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,(R) Glauber De Bona,2022-08-15,13:10,PCS3225,Sistemas Digitais II,70,02/12/2022 00:40,80,seg
637ae547003df24a76571fdb,Biênio,2022203,Te�rica,A1-06,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,(R) Glauber De Bona,2022-08-15,15:00,PCS3225,Sistemas Digitais II,70,02/12/2022 00:40,80,qua
637ae547003df24a76571fdc,Biênio,2022201,Te�rica,C2-08,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Kelly Cristina Cezaretto Pires,2022-08-15,13:10,4323102,Física II,70,02/12/2022 00:40,80,qui
637ae547003df24a76571fdd,Biênio,2022208,Te�rica,C2-13,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Euzi Conceicao Fernandes da Silva,2022-08-15,13:10,4323102,Física II,70,02/12/2022 00:40,80,qua
637ae547003df24a76571fde,Biênio,2022208,Te�rica,A1-03,luizhiguti,2022-12-21,09:10,true,10,false,false,Bi�nio,false,Marcelo Kodi Inagaki,2022-08-15,07:30,MAT2454,subject_name,70,02/12/2022 00:40,80,ter
